customer_id,customer_name,gender,city,state,region,join_date,loyalty_tier
C001790,Customer 1790,O,Mumbai,Maharashtra,West,2023-05-24,GOLD
C001791,Customer 1791,F,Chandigarh,Chandigarh,North,2024-08-03,STANDARD
C001792,Customer 1792,M,Kolkata,West Bengal,East,2024-07-13,STANDARD
C001793,Customer 1793,M,Kolkata,West Bengal,East,2023-08-14,STANDARD
C001794,Customer 1794,M,Jaipur,Rajasthan,North,2023-01-01,GOLD
C001795,Customer 1795,M,Chandigarh,Chandigarh,North,2025-03-28,SILVER
C001796,Customer 1796,M,Chandigarh,Chandigarh,North,2022-11-10,GOLD
C001797,Customer 1797,O,Jaipur,Rajasthan,North,2025-01-30,STANDARD
C001798,Customer 1798,O,Bengaluru,Karnataka,South,2022-01-26,STANDARD
C001799,Customer 1799,M,Pune,Maharashtra,West,2022-02-02,SILVER
C001800,Customer 1800,O,Delhi,Delhi,North,2024-08-28,STANDARD
C001801,Customer 1801,F,Bengaluru,Karnataka,South,2023-07-12,SILVER
C001802,Customer 1802,M,Hyderabad,Telangana,South,2024-12-02,GOLD
C001803,Customer 1803,F,Mumbai,Maharashtra,West,2023-09-29,STANDARD
C001804,Customer 1804,M,Chandigarh,Chandigarh,North,2023-08-01,GOLD
C001805,Customer 1805,M,Mumbai,Maharashtra,West,2023-04-18,SILVER
C001806,Customer 1806,O,Delhi,Delhi,North,2023-02-02,SILVER
C001807,Customer 1807,O,Hyderabad,Telangana,South,2023-12-24,GOLD
C001808,Customer 1808,M,Chandigarh,Chandigarh,North,2022-11-09,STANDARD
C001809,Customer 1809,M,Delhi,Delhi,North,2023-11-22,GOLD
C001810,Customer 1810,O,Jaipur,Rajasthan,North,2023-05-26,SILVER
C001811,Customer 1811,O,Delhi,Delhi,North,2022-07-03,STANDARD
C001812,Customer 1812,F,Bengaluru,Karnataka,South,2023-07-15,GOLD
C001813,Customer 1813,M,Hyderabad,Telangana,South,2024-06-19,GOLD
C001814,Customer 1814,F,Hyderabad,Telangana,South,2023-08-06,STANDARD
C001815,Customer 1815,F,Delhi,Delhi,North,2022-04-30,STANDARD
C001816,Customer 1816,O,Hyderabad,Telangana,South,2025-01-04,SILVER
C001817,Customer 1817,M,Kolkata,West Bengal,East,2024-08-18,STANDARD
C001818,Customer 1818,O,Chandigarh,Chandigarh,North,2025-12-15,STANDARD
C001819,Customer 1819,O,Jaipur,Rajasthan,North,2023-08-14,SILVER
C001820,Customer 1820,F,Delhi,Delhi,North,2024-12-26,SILVER
C001821,Customer 1821,M,Jaipur,Rajasthan,North,2022-07-03,SILVER
C001822,Customer 1822,M,Hyderabad,Telangana,South,2022-03-31,SILVER
C001823,Customer 1823,M,Chandigarh,Chandigarh,North,2022-09-14,GOLD
C001824,Customer 1824,M,Mumbai,Maharashtra,West,2025-05-07,GOLD
C001825,Customer 1825,M,Kolkata,West Bengal,East,2025-10-24,STANDARD
C001826,Customer 1826,M,Hyderabad,Telangana,South,2024-12-06,GOLD
C001827,Customer 1827,M,Bengaluru,Karnataka,South,2023-11-21,GOLD
C001828,Customer 1828,F,Pune,Maharashtra,West,2023-06-06,GOLD
C001829,Customer 1829,M,Delhi,Delhi,North,2024-10-14,SILVER
C001830,Customer 1830,O,Jaipur,Rajasthan,North,2022-06-18,SILVER
C001831,Customer 1831,M,Delhi,Delhi,North,2025-12-26,GOLD
C001832,Customer 1832,F,Hyderabad,Telangana,South,2025-08-21,STANDARD
C001833,Customer 1833,F,Chandigarh,Chandigarh,North,2025-02-20,GOLD
C001834,Customer 1834,O,Hyderabad,Telangana,South,2022-09-10,GOLD
C001835,Customer 1835,F,Delhi,Delhi,North,2022-04-09,GOLD
C001836,Customer 1836,O,Pune,Maharashtra,West,2022-12-13,GOLD
C001837,Customer 1837,O,Kolkata,West Bengal,East,2023-07-23,SILVER
C001838,Customer 1838,O,Chandigarh,Chandigarh,North,2023-06-17,GOLD
C001839,Customer 1839,M,Hyderabad,Telangana,South,2025-11-28,SILVER
C001840,Customer 1840,M,Bengaluru,Karnataka,South,2022-10-03,STANDARD
C001841,Customer 1841,O,Kolkata,West Bengal,East,2025-10-25,STANDARD
C001842,Customer 1842,M,Mumbai,Maharashtra,West,2022-11-30,SILVER
C001843,Customer 1843,O,Pune,Maharashtra,West,2024-05-05,GOLD
C001844,Customer 1844,F,Hyderabad,Telangana,South,2024-10-31,SILVER
C001845,Customer 1845,F,Pune,Maharashtra,West,2024-04-08,GOLD
C001846,Customer 1846,M,Mumbai,Maharashtra,West,2022-12-29,GOLD
C001847,Customer 1847,O,Mumbai,Maharashtra,West,2025-12-28,STANDARD
C001848,Customer 1848,O,Jaipur,Rajasthan,North,2024-06-13,STANDARD
C001849,Customer 1849,M,Bengaluru,Karnataka,South,2024-09-28,SILVER
C001850,Customer 1850,F,Hyderabad,Telangana,South,2023-08-24,SILVER
C001851,Customer 1851,O,Kolkata,West Bengal,East,2022-03-07,STANDARD
C001852,Customer 1852,O,Hyderabad,Telangana,South,2024-01-04,GOLD
C001853,Customer 1853,M,Hyderabad,Telangana,South,2023-01-23,SILVER
C001854,Customer 1854,M,Hyderabad,Telangana,South,2022-12-16,SILVER
C001855,Customer 1855,M,Hyderabad,Telangana,South,2025-02-08,SILVER
C001856,Customer 1856,M,Kolkata,West Bengal,East,2025-04-12,STANDARD
C001857,Customer 1857,F,Jaipur,Rajasthan,North,2023-11-18,STANDARD
C001858,Customer 1858,M,Pune,Maharashtra,West,2022-01-10,GOLD
C001859,Customer 1859,F,Hyderabad,Telangana,South,2025-04-02,GOLD
C001860,Customer 1860,F,Delhi,Delhi,North,2025-01-10,STANDARD
C001861,Customer 1861,M,Kolkata,West Bengal,East,2024-06-08,STANDARD
C001862,Customer 1862,M,Jaipur,Rajasthan,North,2024-01-29,GOLD
C001863,Customer 1863,F,Kolkata,West Bengal,East,2022-03-24,GOLD
C001864,Customer 1864,O,Delhi,Delhi,North,2024-04-11,STANDARD
C001865,Customer 1865,F,Pune,Maharashtra,West,2025-01-02,GOLD
C001866,Customer 1866,F,Mumbai,Maharashtra,West,2026-02-04,GOLD
C001867,Customer 1867,F,Hyderabad,Telangana,South,2026-02-06,SILVER
C001868,Customer 1868,M,Jaipur,Rajasthan,North,2025-12-02,GOLD
C001869,Customer 1869,O,Kolkata,West Bengal,East,2022-01-31,GOLD
C001870,Customer 1870,F,Kolkata,West Bengal,East,2025-03-28,GOLD
C001871,Customer 1871,M,Kolkata,West Bengal,East,2023-01-27,STANDARD
C001872,Customer 1872,M,Hyderabad,Telangana,South,2026-01-05,STANDARD
C001873,Customer 1873,F,Bengaluru,Karnataka,South,2022-10-31,STANDARD
C001874,Customer 1874,M,Jaipur,Rajasthan,North,2024-03-19,STANDARD
C001875,Customer 1875,O,Pune,Maharashtra,West,2023-06-17,SILVER
C001876,Customer 1876,M,Delhi,Delhi,North,2024-01-16,GOLD
C001877,Customer 1877,M,Chandigarh,Chandigarh,North,2025-11-22,GOLD
C001878,Customer 1878,M,Delhi,Delhi,North,2024-04-05,SILVER
C001879,Customer 1879,O,Mumbai,Maharashtra,West,2024-11-23,SILVER
C001880,Customer 1880,M,Delhi,Delhi,North,2023-09-02,SILVER
C001881,Customer 1881,F,Bengaluru,Karnataka,South,2024-11-19,GOLD
C001882,Customer 1882,O,Mumbai,Maharashtra,West,2024-11-12,STANDARD
C001883,Customer 1883,F,Kolkata,West Bengal,East,2022-11-15,STANDARD
C001884,Customer 1884,M,Mumbai,Maharashtra,West,2022-11-23,SILVER
C001885,Customer 1885,F,Delhi,Delhi,North,2025-07-24,SILVER
C001886,Customer 1886,M,Hyderabad,Telangana,South,2023-04-02,GOLD
C001887,Customer 1887,F,Hyderabad,Telangana,South,2023-03-29,SILVER
C001888,Customer 1888,F,Hyderabad,Telangana,South,2026-01-30,SILVER
C001889,Customer 1889,O,Pune,Maharashtra,West,2024-09-20,SILVER
C001890,Customer 1890,F,Bengaluru,Karnataka,South,2024-04-03,GOLD
C001891,Customer 1891,M,Bengaluru,Karnataka,South,2023-01-20,GOLD
C001892,Customer 1892,O,Mumbai,Maharashtra,West,2025-05-29,GOLD
C001893,Customer 1893,F,Jaipur,Rajasthan,North,2024-04-18,SILVER
C001894,Customer 1894,F,Pune,Maharashtra,West,2023-02-24,GOLD
C001895,Customer 1895,O,Delhi,Delhi,North,2024-08-25,STANDARD
C001896,Customer 1896,M,Delhi,Delhi,North,2023-11-12,STANDARD
C001897,Customer 1897,M,Chandigarh,Chandigarh,North,2022-06-23,STANDARD
C001898,Customer 1898,O,Hyderabad,Telangana,South,2023-01-25,STANDARD
C001899,Customer 1899,F,Delhi,Delhi,North,2025-10-08,STANDARD
C001900,Customer 1900,O,Chandigarh,Chandigarh,North,2024-12-12,GOLD
C001901,Customer 1901,O,Jaipur,Rajasthan,North,2022-07-05,STANDARD
C001902,Customer 1902,O,Mumbai,Maharashtra,West,2025-08-27,SILVER
C001903,Customer 1903,M,Delhi,Delhi,North,2024-04-26,SILVER
C001904,Customer 1904,O,Kolkata,West Bengal,East,2022-04-08,GOLD
C001905,Customer 1905,M,Pune,Maharashtra,West,2024-08-22,SILVER
C001906,Customer 1906,F,Chandigarh,Chandigarh,North,2025-04-08,SILVER
C001907,Customer 1907,O,Hyderabad,Telangana,South,2025-11-19,SILVER
C001908,Customer 1908,F,Chandigarh,Chandigarh,North,2024-03-12,STANDARD
C001909,Customer 1909,O,Mumbai,Maharashtra,West,2025-03-01,SILVER
C001910,Customer 1910,O,Kolkata,West Bengal,East,2024-02-06,SILVER
C001911,Customer 1911,F,Kolkata,West Bengal,East,2023-01-27,GOLD
C001912,Customer 1912,M,Delhi,Delhi,North,2024-11-24,SILVER
C001913,Customer 1913,O,Jaipur,Rajasthan,North,2023-07-21,STANDARD
C001914,Customer 1914,O,Jaipur,Rajasthan,North,2023-07-18,STANDARD
C001915,Customer 1915,F,Delhi,Delhi,North,2025-03-20,STANDARD
C001916,Customer 1916,O,Kolkata,West Bengal,East,2023-06-23,STANDARD
C001917,Customer 1917,F,Bengaluru,Karnataka,South,2025-07-01,STANDARD
C001918,Customer 1918,F,Jaipur,Rajasthan,North,2025-07-04,SILVER
C001919,Customer 1919,O,Delhi,Delhi,North,2022-11-06,SILVER
C001920,Customer 1920,M,Hyderabad,Telangana,South,2024-08-19,SILVER
C001921,Customer 1921,O,Bengaluru,Karnataka,South,2024-02-11,GOLD
C001922,Customer 1922,M,Mumbai,Maharashtra,West,2023-04-15,STANDARD
C001923,Customer 1923,F,Delhi,Delhi,North,2023-05-17,STANDARD
C001924,Customer 1924,O,Mumbai,Maharashtra,West,2025-09-28,GOLD
C001925,Customer 1925,M,Delhi,Delhi,North,2022-10-02,STANDARD
C001926,Customer 1926,M,Jaipur,Rajasthan,North,2024-12-04,STANDARD
C001927,Customer 1927,F,Delhi,Delhi,North,2024-07-20,SILVER
C001928,Customer 1928,F,Hyderabad,Telangana,South,2022-08-21,STANDARD
C001929,Customer 1929,F,Bengaluru,Karnataka,South,2023-12-30,SILVER
C001930,Customer 1930,F,Pune,Maharashtra,West,2025-01-26,SILVER
C001931,Customer 1931,F,Kolkata,West Bengal,East,2025-10-06,GOLD
C001932,Customer 1932,F,Delhi,Delhi,North,2026-01-08,STANDARD
C001933,Customer 1933,O,Hyderabad,Telangana,South,2025-08-11,SILVER
C001934,Customer 1934,O,Chandigarh,Chandigarh,North,2025-09-18,SILVER
C001935,Customer 1935,F,Pune,Maharashtra,West,2024-10-16,SILVER
C001936,Customer 1936,F,Bengaluru,Karnataka,South,2023-08-07,SILVER
C001937,Customer 1937,M,Kolkata,West Bengal,East,2023-09-06,GOLD
C001938,Customer 1938,M,Hyderabad,Telangana,South,2024-12-10,GOLD
C001939,Customer 1939,F,Hyderabad,Telangana,South,2022-12-30,STANDARD
C001940,Customer 1940,F,Mumbai,Maharashtra,West,2022-08-05,SILVER
C001941,Customer 1941,O,Jaipur,Rajasthan,North,2025-06-10,SILVER
C001942,Customer 1942,F,Pune,Maharashtra,West,2024-05-14,STANDARD
C001943,Customer 1943,F,Bengaluru,Karnataka,South,2025-04-07,STANDARD
C001944,Customer 1944,M,Pune,Maharashtra,West,2023-03-27,STANDARD
C001945,Customer 1945,F,Hyderabad,Telangana,South,2023-06-26,GOLD
C001946,Customer 1946,O,Pune,Maharashtra,West,2022-05-26,GOLD
C001947,Customer 1947,O,Pune,Maharashtra,West,2024-06-28,STANDARD
C001948,Customer 1948,O,Hyderabad,Telangana,South,2024-05-22,SILVER
C001949,Customer 1949,F,Delhi,Delhi,North,2025-06-26,GOLD
C001950,Customer 1950,F,Hyderabad,Telangana,South,2024-11-08,SILVER
C001951,Customer 1951,M,Bengaluru,Karnataka,South,2025-08-20,GOLD
C001952,Customer 1952,F,Delhi,Delhi,North,2024-05-17,GOLD
C001953,Customer 1953,F,Mumbai,Maharashtra,West,2023-04-05,GOLD
C001954,Customer 1954,F,Kolkata,West Bengal,East,2024-06-17,GOLD
C001955,Customer 1955,M,Kolkata,West Bengal,East,2025-03-09,SILVER
C001956,Customer 1956,M,Pune,Maharashtra,West,2023-11-18,GOLD
C001957,Customer 1957,F,Bengaluru,Karnataka,South,2023-07-27,SILVER
C001958,Customer 1958,F,Chandigarh,Chandigarh,North,2025-10-15,STANDARD
C001959,Customer 1959,F,Chandigarh,Chandigarh,North,2023-08-28,SILVER
C001960,Customer 1960,O,Jaipur,Rajasthan,North,2023-10-25,SILVER
C001961,Customer 1961,O,Jaipur,Rajasthan,North,2022-11-25,GOLD
C001962,Customer 1962,M,Chandigarh,Chandigarh,North,2024-01-12,STANDARD
C001963,Customer 1963,O,Hyderabad,Telangana,South,2025-05-10,GOLD
C001964,Customer 1964,M,Jaipur,Rajasthan,North,2022-08-20,GOLD
C001965,Customer 1965,M,Pune,Maharashtra,West,2022-09-12,GOLD
C001966,Customer 1966,M,Hyderabad,Telangana,South,2022-05-10,GOLD
C001967,Customer 1967,M,Hyderabad,Telangana,South,2024-08-16,GOLD
C001968,Customer 1968,O,Jaipur,Rajasthan,North,2025-05-27,STANDARD
C001969,Customer 1969,F,Mumbai,Maharashtra,West,2024-07-06,STANDARD
C001970,Customer 1970,F,Jaipur,Rajasthan,North,2025-02-09,SILVER
C001971,Customer 1971,M,Jaipur,Rajasthan,North,2023-02-03,GOLD
C001972,Customer 1972,F,Pune,Maharashtra,West,2026-02-02,GOLD
C001973,Customer 1973,M,Mumbai,Maharashtra,West,2024-07-30,GOLD
C001974,Customer 1974,M,Chandigarh,Chandigarh,North,2023-06-30,STANDARD
C001975,Customer 1975,F,Jaipur,Rajasthan,North,2025-04-17,GOLD
C001976,Customer 1976,O,Mumbai,Maharashtra,West,2023-09-06,STANDARD
C001977,Customer 1977,M,Chandigarh,Chandigarh,North,2024-11-13,GOLD
C001978,Customer 1978,M,Kolkata,West Bengal,East,2025-03-07,STANDARD
C001979,Customer 1979,M,Pune,Maharashtra,West,2022-12-12,GOLD
C001980,Customer 1980,O,Jaipur,Rajasthan,North,2025-09-03,SILVER
C001981,Customer 1981,O,Pune,Maharashtra,West,2025-03-20,GOLD
C001982,Customer 1982,O,Hyderabad,Telangana,South,2024-09-15,STANDARD
C001983,Customer 1983,M,Hyderabad,Telangana,South,2025-11-14,SILVER
C001984,Customer 1984,F,Jaipur,Rajasthan,North,2022-07-19,SILVER
C001985,Customer 1985,F,Kolkata,West Bengal,East,2023-09-17,STANDARD
C001986,Customer 1986,M,Delhi,Delhi,North,2024-11-04,SILVER
C001987,Customer 1987,F,Kolkata,West Bengal,East,2022-04-04,GOLD
C001988,Customer 1988,M,Hyderabad,Telangana,South,2023-10-01,GOLD
C001989,Customer 1989,O,Jaipur,Rajasthan,North,2024-06-11,GOLD
C001990,Customer 1990,F,Chandigarh,Chandigarh,North,2023-10-08,STANDARD
C001991,Customer 1991,M,Delhi,Delhi,North,2024-04-14,STANDARD
C001992,Customer 1992,F,Pune,Maharashtra,West,2023-07-17,STANDARD
C001993,Customer 1993,O,Pune,Maharashtra,West,2022-05-19,SILVER
C001994,Customer 1994,M,Jaipur,Rajasthan,North,2022-09-29,STANDARD
C001995,Customer 1995,O,Jaipur,Rajasthan,North,2023-06-11,SILVER
C001996,Customer 1996,M,Chandigarh,Chandigarh,North,2024-02-21,STANDARD
C001997,Customer 1997,M,Hyderabad,Telangana,South,2024-11-04,STANDARD
C001998,Customer 1998,M,Mumbai,Maharashtra,West,2025-05-20,STANDARD
C001999,Customer 1999,F,Jaipur,Rajasthan,North,2024-03-25,SILVER
C002000,Customer 2000,M,Hyderabad,Telangana,South,2022-07-26,SILVER
C000011,Customer 11,F,Jaipur,Rajasthan,North,2024-10-09,STANDARD
C999999,Bad Customer,M,,Delhi,North,2025-02-30,STANDARD
